yyyy-mm-dd timestamp,MQ6,MQ5,MQ4,MQ7,MQ3,MQ8,MQ2,MQ135,MQ9,BMPTemperature,Pressure(Pa),DHTTemperature,Humidity,Target
2024-10-15 11:07:13,434,816,686,296,801,731,755,740,713,35.69,83542.14,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,435,816,687,298,804,728,751,736,710,35.69,83542.14,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,431,814,684,294,798,729,753,738,711,35.68,83548.40,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,431,811,684,292,797,727,751,737,709,35.68,83548.40,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,429,809,681,292,795,729,753,736,710,35.69,83547.90,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,430,810,683,293,793,727,753,738,709,35.69,83547.90,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,432,813,683,295,795,727,752,738,710,35.68,83434.30,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,433,815,683,295,799,727,751,735,709,35.68,83434.30,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,428,809,681,293,794,728,750,735,708,35.69,83353.88,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,432,814,684,294,797,726,750,736,711,35.69,83353.88,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,432,817,688,296,802,726,750,735,708,35.68,83293.85,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,433,818,687,296,802,729,752,736,709,35.68,83293.85,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,435,818,686,296,801,726,750,737,712,35.69,83224.61,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,432,816,686,295,802,726,751,735,710,35.69,83224.61,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,433,816,685,295,801,728,754,738,709,35.69,83182.56,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,430,812,683,293,796,728,751,736,709,35.69,83182.56,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,428,811,682,292,796,726,752,735,710,35.69,83092.71,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,431,813,684,295,800,731,752,738,712,35.69,83092.71,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,432,819,688,297,802,729,753,738,711,35.68,83013.49,38.00,84.00,Shir_Shiraz_2023_R2
2024-10-15 11:07:13,434,817,686,298,801,730,754,740,712,35.68,83013.49,38.00,84.00,Shir_Shiraz_2023_R2
