MQ135,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,Target
615.6380958557129,654.5137748718262,903.4461212158203,687.8753051757812,730.785270690918,504.49792861938477,272.5641899108887,629.486385345459,626.5026779174805,BlackTie2509(20degEnvTemp)
616.6380958557129,655.5137748718262,902.4461212158203,686.8753051757812,731.785270690918,504.49792861938477,273.5641899108887,629.486385345459,631.5026779174805,BlackTie2509(20degEnvTemp)
614.6380958557129,654.5137748718262,901.4461212158203,686.8753051757812,731.785270690918,505.49792861938477,271.5641899108887,628.486385345459,629.5026779174805,BlackTie2509(20degEnvTemp)
615.6295280456543,654.497631072998,901.4362106323242,687.8636512756348,732.7703323364258,503.48243713378906,272.5545120239258,628.477481842041,629.4867630004883,BlackTie2509(20degEnvTemp)
612.6295280456543,655.497631072998,902.4362106323242,685.8636512756348,729.7703323364258,505.48243713378906,274.5545120239258,629.477481842041,629.4867630004883,BlackTie2509(20degEnvTemp)
615.6380958557129,655.5137748718262,902.4461212158203,687.8753051757812,730.785270690918,505.49792861938477,273.5641899108887,633.486385345459,631.5026779174805,BlackTie2509(20degEnvTemp)
614.6380958557129,656.5137748718262,901.4461212158203,686.8753051757812,729.785270690918,504.49792861938477,273.5641899108887,629.486385345459,627.5026779174805,BlackTie2509(20degEnvTemp)
613.6380958557129,655.5137748718262,901.4461212158203,685.8753051757812,730.785270690918,505.49792861938477,271.5641899108887,631.486385345459,629.5026779174805,BlackTie2509(20degEnvTemp)
613.6380958557129,656.5137748718262,902.4461212158203,686.8753051757812,730.785270690918,505.49792861938477,272.5641899108887,630.486385345459,629.5026779174805,BlackTie2509(20degEnvTemp)
614.6380958557129,656.5137748718262,901.4461212158203,687.8753051757812,730.785270690918,504.49792861938477,272.5641899108887,631.486385345459,629.5026779174805,BlackTie2509(20degEnvTemp)
613.6380958557129,655.5137748718262,901.4461212158203,686.8753051757812,730.785270690918,504.49792861938477,273.5641899108887,630.486385345459,629.5026779174805,BlackTie2509(20degEnvTemp)
612.6380958557129,653.5137748718262,903.4461212158203,687.8753051757812,730.785270690918,503.49792861938477,271.5641899108887,627.486385345459,630.5026779174805,BlackTie2509(20degEnvTemp)
615.6380958557129,654.5137748718262,901.4461212158203,687.8753051757812,730.785270690918,505.49792861938477,272.5641899108887,626.486385345459,628.5026779174805,BlackTie2509(20degEnvTemp)
614.6380958557129,656.5137748718262,901.4461212158203,687.8753051757812,730.785270690918,506.49792861938477,272.5641899108887,628.486385345459,630.5026779174805,BlackTie2509(20degEnvTemp)
614.6380958557129,656.5137748718262,902.4461212158203,687.8753051757812,732.785270690918,505.49792861938477,272.5641899108887,627.486385345459,629.5026779174805,BlackTie2509(20degEnvTemp)
615.6380958557129,655.5137748718262,901.4461212158203,686.8753051757812,729.785270690918,503.49792861938477,272.5641899108887,628.486385345459,630.5026779174805,BlackTie2509(20degEnvTemp)
614.6380958557129,653.5137748718262,902.4461212158203,686.8753051757812,730.785270690918,505.49792861938477,271.5641899108887,629.486385345459,629.5026779174805,BlackTie2509(20degEnvTemp)
614.6380958557129,653.5137748718262,902.4461212158203,686.8753051757812,730.785270690918,504.49792861938477,270.5641899108887,627.486385345459,628.5026779174805,BlackTie2509(20degEnvTemp)
614.646656036377,654.5299263000488,901.4560394287109,685.8869552612305,729.8002166748047,506.51342010498047,273.57386779785156,626.495288848877,629.5185852050781,BlackTie2509(20degEnvTemp)
614.646656036377,653.5299263000488,902.4560394287109,688.8869552612305,730.8002166748047,504.51342010498047,271.57386779785156,626.495288848877,627.5185852050781,BlackTie2509(20degEnvTemp)
615.646656036377,654.5299263000488,902.4560394287109,687.8869552612305,731.8002166748047,503.51342010498047,272.57386779785156,627.495288848877,628.5185852050781,BlackTie2509(20degEnvTemp)
616.646656036377,654.5299263000488,900.4560394287109,688.8869552612305,729.8002166748047,503.51342010498047,272.57386779785156,627.495288848877,628.5185852050781,BlackTie2509(20degEnvTemp)
618.646656036377,654.5299263000488,901.4560394287109,686.8869552612305,732.8002166748047,504.51342010498047,274.57386779785156,628.495288848877,628.5185852050781,BlackTie2509(20degEnvTemp)
618.646656036377,655.5299263000488,902.4560394287109,688.8869552612305,732.8002166748047,506.51342010498047,274.57386779785156,629.495288848877,629.5185852050781,BlackTie2509(20degEnvTemp)
618.646656036377,655.5299263000488,901.4560394287109,688.8869552612305,732.8002166748047,504.51342010498047,274.57386779785156,629.495288848877,630.5185852050781,BlackTie2509(20degEnvTemp)
620.655216217041,654.5460777282715,900.4659576416016,687.8986015319824,729.8151626586914,506.5289115905762,274.5835418701172,627.5041961669922,627.5345039367676,BlackTie2509(20degEnvTemp)
619.646656036377,655.5299263000488,900.4560394287109,688.8869552612305,731.8002166748047,505.51342010498047,272.57386779785156,628.495288848877,629.5185852050781,BlackTie2509(20degEnvTemp)
618.655216217041,656.5460777282715,902.4659576416016,688.8986015319824,729.8151626586914,506.5289115905762,273.5835418701172,628.5041961669922,627.5345039367676,BlackTie2509(20degEnvTemp)
620.646656036377,654.5299263000488,901.4560394287109,688.8869552612305,732.8002166748047,506.51342010498047,271.57386779785156,629.495288848877,627.5185852050781,BlackTie2509(20degEnvTemp)
622.646656036377,658.5299263000488,902.4560394287109,687.8869552612305,730.8002166748047,504.51342010498047,272.57386779785156,631.495288848877,630.5185852050781,BlackTie2509(20degEnvTemp)
622.655216217041,656.5460777282715,902.4659576416016,687.8986015319824,731.8151626586914,506.5289115905762,271.5835418701172,628.5041961669922,631.5345039367676,BlackTie2509(20degEnvTemp)
621.646656036377,654.5299263000488,901.4560394287109,687.8869552612305,731.8002166748047,505.51342010498047,272.57386779785156,626.495288848877,628.5185852050781,BlackTie2509(20degEnvTemp)
620.655216217041,655.5460777282715,902.4659576416016,686.8986015319824,731.8151626586914,505.5289115905762,271.5835418701172,628.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
622.646656036377,655.5299263000488,901.4560394287109,688.8869552612305,732.8002166748047,504.51342010498047,272.57386779785156,627.495288848877,628.5185852050781,BlackTie2509(20degEnvTemp)
620.655216217041,657.5460777282715,902.4659576416016,686.8986015319824,732.8151626586914,506.5289115905762,272.5835418701172,627.5041961669922,630.5345039367676,BlackTie2509(20degEnvTemp)
621.646656036377,655.5299263000488,901.4560394287109,686.8869552612305,732.8002166748047,504.51342010498047,273.57386779785156,627.495288848877,626.5185852050781,BlackTie2509(20degEnvTemp)
623.646656036377,658.5299263000488,903.4560394287109,688.8869552612305,732.8002166748047,506.51342010498047,274.57386779785156,629.495288848877,630.5185852050781,BlackTie2509(20degEnvTemp)
622.646656036377,656.5299263000488,901.4560394287109,686.8869552612305,733.8002166748047,505.51342010498047,271.57386779785156,629.495288848877,628.5185852050781,BlackTie2509(20degEnvTemp)
622.646656036377,657.5299263000488,900.4560394287109,686.8869552612305,733.8002166748047,505.51342010498047,273.57386779785156,627.495288848877,629.5185852050781,BlackTie2509(20degEnvTemp)
620.655216217041,658.5460777282715,899.4659576416016,687.8986015319824,730.8151626586914,505.5289115905762,273.5835418701172,627.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
621.655216217041,655.5460777282715,900.4659576416016,688.8986015319824,730.8151626586914,506.5289115905762,272.5835418701172,628.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
623.655216217041,655.5460777282715,901.4659576416016,686.8986015319824,731.8151626586914,504.5289115905762,271.5835418701172,630.5041961669922,627.5345039367676,BlackTie2509(20degEnvTemp)
622.655216217041,656.5460777282715,900.4659576416016,688.8986015319824,730.8151626586914,504.5289115905762,273.5835418701172,628.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
621.655216217041,656.5460777282715,901.4659576416016,686.8986015319824,730.8151626586914,507.5289115905762,271.5835418701172,627.5041961669922,627.5345039367676,BlackTie2509(20degEnvTemp)
623.655216217041,657.5460777282715,900.4659576416016,685.8986015319824,730.8151626586914,504.5289115905762,271.5835418701172,631.5041961669922,631.5345039367676,BlackTie2509(20degEnvTemp)
621.655216217041,658.5460777282715,904.4659576416016,685.8986015319824,731.8151626586914,505.5289115905762,273.5835418701172,628.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
624.655216217041,659.5460777282715,901.4659576416016,688.8986015319824,731.8151626586914,504.5289115905762,272.5835418701172,630.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
621.655216217041,654.5460777282715,899.4659576416016,685.8986015319824,732.8151626586914,506.5289115905762,273.5835418701172,628.5041961669922,627.5345039367676,BlackTie2509(20degEnvTemp)
622.655216217041,657.5460777282715,901.4659576416016,687.8986015319824,732.8151626586914,506.5289115905762,273.5835418701172,629.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
622.655216217041,656.5460777282715,903.4659576416016,686.8986015319824,730.8151626586914,506.5289115905762,273.5835418701172,628.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
622.655216217041,659.5460777282715,900.4659576416016,686.8986015319824,729.8151626586914,506.5289115905762,273.5835418701172,629.5041961669922,630.5345039367676,BlackTie2509(20degEnvTemp)
622.655216217041,656.5460777282715,901.4659576416016,687.8986015319824,729.8151626586914,505.5289115905762,274.5835418701172,630.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
620.655216217041,657.5460777282715,902.4659576416016,685.8986015319824,733.8151626586914,505.5289115905762,271.5835418701172,628.5041961669922,627.5345039367676,BlackTie2509(20degEnvTemp)
619.655216217041,656.5460777282715,901.4659576416016,686.8986015319824,731.8151626586914,506.5289115905762,271.5835418701172,630.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
623.655216217041,656.5460777282715,902.4659576416016,686.8986015319824,732.8151626586914,504.5289115905762,272.5835418701172,631.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
621.646656036377,656.5299263000488,901.4560394287109,686.8869552612305,733.8002166748047,505.51342010498047,272.57386779785156,628.495288848877,628.5185852050781,BlackTie2509(20degEnvTemp)
621.655216217041,658.5460777282715,901.4659576416016,688.8986015319824,730.8151626586914,505.5289115905762,273.5835418701172,630.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
620.655216217041,655.5460777282715,904.4659576416016,686.8986015319824,732.8151626586914,507.5289115905762,272.5835418701172,629.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
619.655216217041,659.5460777282715,901.4659576416016,688.8986015319824,730.8151626586914,507.5289115905762,272.5835418701172,630.5041961669922,630.5345039367676,BlackTie2509(20degEnvTemp)
618.655216217041,656.5460777282715,901.4659576416016,686.8986015319824,733.8151626586914,505.5289115905762,273.5835418701172,629.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
620.655216217041,658.5460777282715,900.4659576416016,690.8986015319824,730.8151626586914,506.5289115905762,272.5835418701172,630.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
621.655216217041,656.5460777282715,902.4659576416016,687.8986015319824,731.8151626586914,508.5289115905762,272.5835418701172,632.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
621.655216217041,656.5460777282715,902.4659576416016,690.8986015319824,730.8151626586914,508.5289115905762,271.5835418701172,632.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
618.655216217041,654.5460777282715,901.4659576416016,688.8986015319824,731.8151626586914,506.5289115905762,271.5835418701172,628.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
620.655216217041,656.5460777282715,899.4659576416016,689.8986015319824,730.8151626586914,508.5289115905762,273.5835418701172,633.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
619.655216217041,659.5460777282715,902.4659576416016,689.8986015319824,734.8151626586914,506.5289115905762,272.5835418701172,631.5041961669922,632.5345039367676,BlackTie2509(20degEnvTemp)
620.655216217041,657.5460777282715,904.4659576416016,691.8986015319824,732.8151626586914,506.5289115905762,272.5835418701172,631.5041961669922,631.5345039367676,BlackTie2509(20degEnvTemp)
618.6637840270996,657.5622291564941,901.4758682250977,692.9102516174316,732.8301010131836,506.5444030761719,271.5932159423828,633.5130996704102,631.5504150390625,BlackTie2509(20degEnvTemp)
617.655216217041,657.5460777282715,901.4659576416016,689.8986015319824,732.8151626586914,507.5289115905762,271.5835418701172,628.5041961669922,627.5345039367676,BlackTie2509(20degEnvTemp)
620.655216217041,657.5460777282715,903.4659576416016,689.8986015319824,734.8151626586914,508.5289115905762,273.5835418701172,630.5041961669922,627.5345039367676,BlackTie2509(20degEnvTemp)
619.6637840270996,656.5622291564941,900.4758682250977,692.9102516174316,732.8301010131836,507.5444030761719,272.5932159423828,631.5130996704102,628.5504150390625,BlackTie2509(20degEnvTemp)
619.655216217041,657.5460777282715,904.4659576416016,689.8986015319824,734.8151626586914,507.5289115905762,274.5835418701172,631.5041961669922,630.5345039367676,BlackTie2509(20degEnvTemp)
617.6637840270996,656.5622291564941,902.4758682250977,690.9102516174316,732.8301010131836,507.5444030761719,272.5932159423828,630.5130996704102,629.5504150390625,BlackTie2509(20degEnvTemp)
618.655216217041,656.5460777282715,901.4659576416016,690.8986015319824,731.8151626586914,510.5289115905762,274.5835418701172,631.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
617.655216217041,655.5460777282715,901.4659576416016,692.8986015319824,734.8151626586914,508.5289115905762,274.5835418701172,629.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
618.655216217041,657.5460777282715,899.4659576416016,691.8986015319824,732.8151626586914,509.5289115905762,275.5835418701172,629.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
618.655216217041,659.5460777282715,901.4659576416016,690.8986015319824,736.8151626586914,508.5289115905762,275.5835418701172,629.5041961669922,630.5345039367676,BlackTie2509(20degEnvTemp)
621.655216217041,659.5460777282715,901.4659576416016,692.8986015319824,733.8151626586914,508.5289115905762,275.5835418701172,634.5041961669922,633.5345039367676,BlackTie2509(20degEnvTemp)
619.655216217041,659.5460777282715,901.4659576416016,691.8986015319824,733.8151626586914,511.5289115905762,275.5835418701172,630.5041961669922,630.5345039367676,BlackTie2509(20degEnvTemp)
620.655216217041,657.5460777282715,901.4659576416016,693.8986015319824,733.8151626586914,511.5289115905762,274.5835418701172,631.5041961669922,630.5345039367676,BlackTie2509(20degEnvTemp)
620.655216217041,657.5460777282715,902.4659576416016,691.8986015319824,734.8151626586914,509.5289115905762,274.5835418701172,633.5041961669922,630.5345039367676,BlackTie2509(20degEnvTemp)
619.655216217041,656.5460777282715,902.4659576416016,691.8986015319824,734.8151626586914,512.5289115905762,274.5835418701172,632.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
617.655216217041,655.5460777282715,900.4659576416016,691.8986015319824,734.8151626586914,511.5289115905762,276.5835418701172,631.5041961669922,629.5345039367676,BlackTie2509(20degEnvTemp)
618.655216217041,657.5460777282715,900.4659576416016,691.8986015319824,737.8151626586914,512.5289115905762,277.5835418701172,630.5041961669922,630.5345039367676,BlackTie2509(20degEnvTemp)
617.655216217041,655.5460777282715,902.4659576416016,694.8986015319824,735.8151626586914,510.5289115905762,274.5835418701172,630.5041961669922,628.5345039367676,BlackTie2509(20degEnvTemp)
621.655216217041,659.5460777282715,900.4659576416016,691.8986015319824,736.8151626586914,512.5289115905762,277.5835418701172,634.5041961669922,632.5345039367676,BlackTie2509(20degEnvTemp)
619.655216217041,659.5460777282715,903.4659576416016,693.8986015319824,735.8151626586914,511.5289115905762,274.5835418701172,632.5041961669922,632.5345039367676,BlackTie2509(20degEnvTemp)
618.655216217041,658.5460777282715,900.4659576416016,693.8986015319824,735.8151626586914,511.5289115905762,275.5835418701172,633.5041961669922,631.5345039367676,BlackTie2509(20degEnvTemp)
619.655216217041,661.5460777282715,902.4659576416016,694.8986015319824,735.8151626586914,513.5289115905762,274.5835418701172,631.5041961669922,634.5345039367676,BlackTie2509(20degEnvTemp)
621.4900131225586,664.5579566955566,905.170467376709,693.4406700134277,741.2102699279785,517.0752983093262,283.1943588256836,634.1606903076172,634.8845367431641,BlackTie2509(20degEnvTemp)
621.6809120178223,658.5945243835449,901.4957008361816,693.9335517883301,736.8599853515625,512.5753898620605,277.6125717163086,632.5309181213379,633.5822410583496,BlackTie2509(20degEnvTemp)
620.6723442077637,657.5783729553223,900.485782623291,691.9219017028809,736.8450393676758,512.5598945617676,277.60289764404297,632.5220146179199,631.5663223266602,BlackTie2509(20degEnvTemp)
620.6723442077637,657.5783729553223,902.485782623291,692.9219017028809,737.8450393676758,513.5598945617676,276.60289764404297,631.5220146179199,631.5663223266602,BlackTie2509(20degEnvTemp)
621.6723442077637,657.5783729553223,901.485782623291,695.9219017028809,735.8450393676758,514.5598945617676,276.60289764404297,631.5220146179199,632.5663223266602,BlackTie2509(20degEnvTemp)
618.6723442077637,655.5783729553223,902.485782623291,692.9219017028809,738.8450393676758,512.5598945617676,278.60289764404297,630.5220146179199,630.5663223266602,BlackTie2509(20degEnvTemp)
621.6809120178223,656.5945243835449,903.4957008361816,694.9335517883301,737.8599853515625,513.5753898620605,275.6125717163086,630.5309181213379,631.5822410583496,BlackTie2509(20degEnvTemp)
621.6723442077637,656.5783729553223,900.485782623291,691.9219017028809,738.8450393676758,513.5598945617676,277.60289764404297,631.5220146179199,631.5663223266602,BlackTie2509(20degEnvTemp)
619.6723442077637,659.5783729553223,902.485782623291,692.9219017028809,737.8450393676758,514.5598945617676,278.60289764404297,633.5220146179199,632.5663223266602,BlackTie2509(20degEnvTemp)
622.6809120178223,657.5945243835449,903.4957008361816,695.9335517883301,735.8599853515625,514.5753898620605,275.6125717163086,634.5309181213379,634.5822410583496,BlackTie2509(20degEnvTemp)
621.6809120178223,656.5945243835449,900.4957008361816,693.9335517883301,738.8599853515625,515.5753898620605,275.6125717163086,632.5309181213379,632.5822410583496,BlackTie2509(20degEnvTemp)
620.6809120178223,654.5945243835449,902.4957008361816,692.9335517883301,736.8599853515625,516.5753898620605,278.6125717163086,630.5309181213379,629.5822410583496,BlackTie2509(20degEnvTemp)
622.6809120178223,658.5945243835449,901.4957008361816,691.9335517883301,737.8599853515625,513.5753898620605,277.6125717163086,633.5309181213379,631.5822410583496,BlackTie2509(20degEnvTemp)
618.6809120178223,656.5945243835449,904.4957008361816,693.9335517883301,737.8599853515625,516.5753898620605,275.6125717163086,630.5309181213379,630.5822410583496,BlackTie2509(20degEnvTemp)
621.6809120178223,658.5945243835449,900.4957008361816,691.9335517883301,738.8599853515625,513.5753898620605,278.6125717163086,633.5309181213379,632.5822410583496,BlackTie2509(20degEnvTemp)
622.6894760131836,658.6106758117676,902.5056190490723,693.9451942443848,737.8749313354492,513.590877532959,277.6222496032715,633.5398216247559,632.5981597900391,BlackTie2509(20degEnvTemp)
624.689525604248,658.604305267334,905.5017967224121,695.9374046325684,735.8666000366211,515.5842018127441,276.622802734375,634.5363540649414,634.5870895385742,BlackTie2509(20degEnvTemp)
623.689525604248,658.604305267334,900.5017967224121,694.9374046325684,735.8666000366211,516.5842018127441,277.622802734375,635.5363540649414,633.5870895385742,BlackTie2509(20degEnvTemp)
625.6980934143066,658.6204566955566,900.5117111206055,692.9490585327148,736.8815383911133,513.5996971130371,277.6324768066406,633.5452575683594,634.6030082702637,BlackTie2509(20degEnvTemp)
624.689525604248,658.604305267334,901.5017967224121,693.9374046325684,735.8666000366211,515.5842018127441,277.622802734375,632.5363540649414,631.5870895385742,BlackTie2509(20degEnvTemp)
624.689525604248,659.604305267334,901.5017967224121,691.9374046325684,736.8666000366211,513.5842018127441,276.622802734375,631.5363540649414,630.5870895385742,BlackTie2509(20degEnvTemp)
625.6980934143066,657.6204566955566,902.5117111206055,692.9490585327148,735.8815383911133,515.5996971130371,278.6324768066406,634.5452575683594,631.6030082702637,BlackTie2509(20degEnvTemp)
622.689525604248,657.604305267334,902.5017967224121,690.9374046325684,736.8666000366211,515.5842018127441,278.622802734375,633.5363540649414,632.5870895385742,BlackTie2509(20degEnvTemp)
624.6980934143066,658.6204566955566,902.5117111206055,691.9490585327148,739.8815383911133,512.5996971130371,278.6324768066406,632.5452575683594,633.6030082702637,BlackTie2509(20degEnvTemp)
625.6980934143066,659.6204566955566,902.5117111206055,690.9490585327148,739.8815383911133,512.5996971130371,276.6324768066406,632.5452575683594,631.6030082702637,BlackTie2509(20degEnvTemp)
623.689525604248,658.604305267334,902.5017967224121,693.9374046325684,737.8666000366211,514.5842018127441,278.622802734375,631.5363540649414,629.5870895385742,BlackTie2509(20degEnvTemp)
623.6980934143066,659.6204566955566,904.5117111206055,692.9490585327148,735.8815383911133,515.5996971130371,276.6324768066406,633.5452575683594,631.6030082702637,BlackTie2509(20degEnvTemp)
